STATE,admin_1998,admin_1999,admin_2000,admin_2001,admin_2002,admin_2003,admin_2004,admin_2005,admin_2006,admin_2007,admin_2008,admin_2009,admin_2010,admin_2011,admin_2012,admin_2013,ba_1998,ba_1999,ba_2000,ba_2001,ba_2002,ba_2003,ba_2004,ba_2005,ba_2006,ba_2007,ba_2008,ba_2009,ba_2010,ba_2011,ba_2012,ba_2013,cc_1998,cc_1999,cc_2000,cc_2001,cc_2002,cc_2003,cc_2004,cc_2005,cc_2006,cc_2007,cc_2008,cc_2009,cc_2010,cc_2011,cc_2012,cc_2013,other_1998,other_1999,other_2000,other_2001,other_2002,other_2003,other_2004,other_2005,other_2006,other_2007,other_2008,other_2009,other_2010,other_2011,other_2012,other_2013,pregnancy_1998,pregnancy_1999,pregnancy_2000,pregnancy_2001,pregnancy_2002,pregnancy_2003,pregnancy_2004,pregnancy_2005,pregnancy_2006,pregnancy_2007,pregnancy_2008,pregnancy_2009,pregnancy_2010,pregnancy_2011,pregnancy_2012,pregnancy_2013,prior_1998,prior_1999,prior_2000,prior_2001,prior_2002,prior_2003,prior_2004,prior_2005,prior_2006,prior_2007,prior_2008,prior_2009,prior_2010,prior_2011,prior_2012,prior_2013,shortben_1998,shortben_1999,shortben_2000,shortben_2001,shortben_2002,shortben_2003,shortben_2004,shortben_2005,shortben_2006,shortben_2007,shortben_2008,shortben_2009,shortben_2010,shortben_2011,shortben_2012,shortben_2013,ssbg_1998,ssbg_1999,ssbg_2000,ssbg_2001,ssbg_2002,ssbg_2003,ssbg_2004,ssbg_2005,ssbg_2006,ssbg_2007,ssbg_2008,ssbg_2009,ssbg_2010,ssbg_2011,ssbg_2012,ssbg_2013,tax_1998,tax_1999,tax_2000,tax_2001,tax_2002,tax_2003,tax_2004,tax_2005,tax_2006,tax_2007,tax_2008,tax_2009,tax_2010,tax_2011,tax_2012,tax_2013,work_1998,work_1999,work_2000,work_2001,work_2002,work_2003,work_2004,work_2005,work_2006,work_2007,work_2008,work_2009,work_2010,work_2011,work_2012,work_2013
ILLINOIS,0.1185231522,0.1164728099,0.0813838409,0.0579282203,0.0331836272,0.0297738545,0.0237997292,0.0235256917,0.0258091576,0.0266768361,0.0266774925,0.0257667891,0.0256020064,0.0265115766,0.025674043,0.0242537487,0.6520814851,0.5076599788,0.3307624727,0.1938086003,0.1470122941,0.1221577566,0.1141661729,0.1169070602,0.1102709681,0.0892167387,0.0668458103,0.055896977,0.0642561839,0.0808342549,0.0859020437,0.0801527458,0.1489010295,0.2200011475,0.3086501145,0.3485826818,0.3516302254,0.3652600021,0.3838360758,0.3927437686,0.3931303525,0.3950367095,0.4070513899,0.4073277028,0.424803075,0.453935433,0.5127285191,0.5552281757,0,0.0549410114,0.1077880634,0.1589342157,0.170832243,0.1855056096,0.1867881802,0.1750639673,0.1705041265,0.1733942635,0.1699473996,0.1374128704,0.1103154071,0.0879542786,0.0798948271,0.0720635389,0,3.501752e-4,6.230481e-4,8.728505e-4,9.190209e-4,9.804602e-4,0.001118069,0.0011161492,0.0010338027,6.380921e-4,2.461809e-4,0,0,0,0,0,0,0,0.0488664277,0.0971571041,0.1490287058,0.149588962,0.1544245578,0.1588021302,0.1723526617,0.1875803333,0.205571595,0.199732693,0.1917093123,0.190299121,0.208585711,0.2187906956,0,0,0,0,0,0,1.814241e-4,1.811126e-4,1.78235e-4,0,0,0.002074291,0.0025755111,0.0025379272,6.597505e-4,0,0.0499862247,0.0567726769,0.0579384627,0.0532861672,0.0405534791,0.0323570733,0.023663864,0.02786596,0.0292571782,0.0365843476,0.0372082483,0.0314887984,0.0202417107,0.0097881387,0.0028141252,0.0010094283,0,0,0,0,0,0.0043382185,0.0092514382,0.0137924946,0.0137894897,0.0134242239,0.0133364137,0.0132835534,0.0129221415,0.0111635625,0.0122319124,0.0193721461,0.0305081086,0.043802200299999997,0.0639875701,0.0894301601,0.1068404045,0.1100380632,0.1027704888,0.0900016657,0.083674028,0.0774484552,0.0731154698,0.1270163248,0.1475746519,0.1369757076,0.071509068,0.0291295208
INDIANA,0.1483404668,0.1300200109,0.1043169481,0.0992410636,0.1027525609,0.1067402558,0.1147499591,0.1133472187,0.1093268215,0.0968894697,0.091031313,0.088306029,0.0837615279,0.0849995089,0.0778355068,0.0755386396,0.349541437,0.246575583,0.2285580601,0.2994596283,0.3660551917,0.4022927051,0.386782021,0.3571008641,0.3371668839,0.2884650574,0.281602544,0.2594757835,0.262066261,0.2188705364,0.1667574661,0.1171351542,0.2430998217,0.3349221776,0.341974285,0.2741089599,0.1702536575,0.0889538486,0.075839784,0.068458974,0.0977042976,0.126865875,0.1496485666,0.1337389314,0.1276729255,0.1272737725,0.1877475119,0.2442760415,0.1811601502,0.1976616803,0.236331242,0.2138804547,0.2477435529,0.266783456,0.2711324741,0.2952586165,0.2907470551,0.3033606909,0.2965585299,0.3519528599,0.3743099214,0.3959798042,0.3702915821,0.3630371925,0,0,0,0.0018004642,0.0031732396,0.0051025054,0.0047593586,0.0050029426,0.0047964057,0.0045337026,0.0041165995,0.0029879539,0.0016618948,0.0050855149,0.0075978797,0.008605691,0,0,0,0,0,0,0,0,0,0,0,0,0.004909855,0.0054646855,0.0060226562,0,0,0,0,0,0,0,0,0,0,0.0201278957,0.0196520234,0.0187847585,0,0,0,0,0.0360371277,0.047900633,0.0283025396,0.0325381711,0.0177134902,0.0126449997,0.006201815,0.0062322213,0.006240952,0.0060317715,0.0058891657,0.003752847,0.0019264604,0.002144157,0.0023630858,0.0025175998,0,0.0136700438,0.0240119106,0.0387735182,0.0411142416,0.0646471455,0.0888364957,0.1137006719,0.1188123998,0.1222987302,0.1128592624,0.100680816,0.0943285283,0.1053059155,0.1181783309,0.1239129116,0.0418209967,0.0292498714,0.0365050146,0.04019774,0.0511940655,0.0528350839,0.0516980924,0.0408984909,0.0352051844,0.031426807,0.0386419955,0.0403200208,0.0493626257,0.054876105,0.0632059805,0.0649767699
IOWA,0.120458675,0.1218448634,0.1213896494,0.1001877716,0.0787963637,0.0664090833,0.0625647845,0.0645948616,0.0610638526,0.0576647697,0.0535836562,0.0480404681,0.0442541488,0.0501581963,0.04890244,0.0463992939,0.5438363276,0.4643630616,0.4122670419,0.3950477674,0.4031336365,0.4034244889,0.3954365031,0.3806221969,0.35542986050000003,0.3231347823,0.2948576345,0.2903052419,0.2944696531,0.2976677687,0.2828943055,0.2596174736,0.0752667204,0.1030653936,0.1379756418,0.1611945038,0.1777763772,0.1791796073,0.1725484672,0.1531199591,0.1654314397,0.1882414477,0.2109917894,0.2085414527,0.2018960969,0.1992683398,0.2023684302,0.2043288436,0.1003352757,0.1257612396,0.1223055585,0.1273187614,0.1352208228,0.1528220143,0.1679162125,0.1421101142,0.0840187124,0.0244661544,3.154767e-4,0,0,0,0,0,0,8.82362e-5,0.0031220301,0.0066917751,0.0097280147,0.0125270847,0.0227666911,0.0449569076,0.10193699,0.1493214232,0.1966828609,0.2091982539,0.2281666815,0.2299348526,0.2539822851,0.262362556,0,0,0,0,0,0,0,0.0322897229,0.0493266298,0.0546384367,0.023074794,0.0078014635,0.0020960021,0.0014090126,1.842494e-4,0,0,0.0079414031,0.0133312461,0.019195328,0.012117742,0.0066779085,0.0017550338,0.0019048976,0.0024465862,0.0024617758,0.0053442384,0.0058157981,0.0052714679,0.0019885989,6.683906e-4,5.991104e-4,0.0465942785,0.0550002031,0.0622437311,0.0615768847,0.0597690197,0.0591852975,0.0601619121,0.0625941295,0.0642717085,0.0632612839,0.0613381729,0.0586493557,0.0569606261,0.0563260662,0.0581562006,0.0591116427,0,0,0,0,0,0,0,0,0,0.019001837,0.0374820077,0.0543905231,0.0538705206,0.0549426079,0.0526669128,0.0715274924,0.1135087227,0.1219355994,0.1273651011,0.1287872081,0.1234580233,0.1197745156,0.1168503957,0.1178072104,0.1160742202,0.1178080893,0.1163293693,0.117257443,0.1130148031,0.1083045569,0.1001767859,0.0960535873
KANSAS,0.051049098,0.1256187506,0.124639694,0.1259287078,0.0539399442,0.057859739,0.0545413097,0.0501149127,0.0481868391,0.0523689277,0.0550687497,0.0522982583,0.0532024177,0.0558657424,0.0671764987,0.069622588,0.3479719546,0.2517112979,0.2790998591,0.2921438765,0.3230398878,0.3252015453,0.3431273834,0.3483698773,0.3265517327,0.2794163542,0.244441956,0.226136695,0.2288549989,0.2135427848,0.194977662,0.1615881627,0.0469037622,0.0897887589,0.101450997,0.120673662,0.1159007441,0.1339115055,0.143722982,0.1757859053,0.1914041426,0.2105001042,0.2049164192,0.1855010234,0.1581318886,0.1338668572,0.1274608513,0.1207218219,0.4620373405,0.1979530271,0.0711320804,-0.0491354678,0.1462991101,0.1138194794,0.0977100099,0.0876817324,0.1346665928,0.1711985766,0.2042319303,0.1896465117,0.1749569673,0.1611068388,0.1521999415,0.1526503943,0,7.795882e-4,0.0011120286,0.0011292055,3.516386e-4,0,0,0,0,0,0,0,0,0,0.0045727727,0.0081090573,0,0.2385222816,0.2912185696,0.3482454539,0.1410106826,0.1260157154,0.1063637386,0.0879116856,0.0562174405,0.0295315659,0.0272588869,0.050105308,0.0701689249,0.0848797555,0.0872898488,0.0966802473,0,0,0,0,0,0,0,0,0,0,0,0.0180571336,0.0185811824,0.0191242397,0.0018126365,4.143818e-4,0.0595586155,0.0595981873,0.0590365931,0.0599484941,0.0493858141,0.0368746929,0.0245655914,0.0292109751,0.0334811052,0.0369127948,0.0358653052,0.0341207692,0.0367560734,0.0421888182,0.0510964638,0.0593138364,0,0,0.0254522159,0.0528414358,0.10613461,0.131556384,0.1529424549,0.1546435454,0.1539440256,0.1632327234,0.1717877282,0.1869266069,0.2045302279,0.2390110847,0.2683520944,0.2929884338,0.0324792292,0.0360281084,0.0468579623,0.0482246322,0.0639375685,0.0747609383,0.0770265301,0.0662813661,0.0555481217,0.0568389532,0.0564290246,0.0572076939,0.0548173189,0.0504138787,0.0450612303,0.0379110765
KENTUCKY,0.104871044,0.0945333468,0.0859151885,0.0912934851,0.0859094745,0.0768054195,0.0672703549,0.0643799508,0.0634450052,0.0616379725,0.053440591,0.0463513833,0.0437665177,0.042252784,0.0435038872,0.0426952821,0.5841450968,0.4768293311,0.4161118711,0.4218175881,0.4304154107,0.4278300381,0.4167555349,0.4110328937,0.4257303842,0.4406622543,0.4446938183,0.4036085425,0.3965407025,0.376793195,0.3778551712,0.4105589161,0.1324504956,0.1671098846,0.2036703783,0.1927507001,0.2365915473,0.2615208373,0.2808314541,0.2889215881,0.2895024168,0.2965851488,0.2946813423,0.2793988068,0.2604639466,0.2681795004,0.2764410496,0.242014185,0.0813027326,0.0778877908,0.0780635667,0.0614077283,0.0669639442,0.0754683045,0.0985312259,0.1062106142,0.0994713239,0.0791745942,0.0887225961,0.092263838,0.099010342,0.0925282719,0.1074835951,0.1079555634,0,0.0108620343,0.0107574489,0.0119146517,7.264122e-4,3.64398e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539234401,0.0698557068,0.0651955651,0.0329145834,0.0091265354,-0.0013834552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433071909,0.1029219056,0.1402859813,0.1879012633,0.1702666756,0.1593944578,0.1366114302,0.1294549532,0.1218508698,0.1219400301,0.1184616523,0.1783774294,0.2002184912,0.2202462488,0.194716297,0.1967760534
LOUISIANA,0.1277396958,0.1010115261,0.0997198069,0.0865550872,0.081898259,0.0858750699,0.1037058077,0.1088376862,0.1125408263,0.104874876,0.0801522716,0.0604666016,0.0526078324,0.0662676044,0.0757530627,0.0854648325,0.4621354641,0.3881249084,0.3325811168,0.2923257835,0.248657032,0.2178033322,0.2190316531,0.2142713573,0.1923319018,0.1724731922,0.166404552,0.157165678,0.1973185384,0.1660077706,0.16207002139999999,0.0911252352,0.2228257173,0.3038079206,0.3906194194,0.2700585762,0.2060345368,0.1417527542,0.1240752386,0.1238191689,0.1474422533,0.1830519779,0.1799286148,0.1407964756,0.0798143667,0.0402964544,0.0257193219,0.0293820708,0.0916883145,0.1124458333,0.0885743111,0.0756875797,0.0597645348,0.0738597573,0.0977356735,0.1446016542,0.1549243296,0.1378290063,0.1137669405,0.0917279422,0.1612706043,0.155668422,0.1917669355,0.1577101165,0,7.618233e-4,0.0047290944,0.1240965319,0.2113539389,0.2747713974,0.2672316064,0.2557494796,0.2554084764,0.2735017364,0.3312256209,0.3919006693,0.365100491,0.4111460908,0.3912053973,0.4513078105,0,0,0,0,0,0,0,0,0,0,0,0,1.8293e-6,1.8092e-6,1.9778e-6,0,0,0,0,0.0393391153,0.0416909482,0.0366614713,0.0092673546,-8.32966e-5,0,0,0,0,0,0,0,0,0,0,0,0.0251749386,0.0408993971,0.0539287026,0.0587384746,0.0653896199,0.0687832216,0.0683735771,0.067066974,0.0636537307,0.0583174677,0.0576794873,0.0630539727,0.0700392235,0,0,0,0,0,0,0,0,0,0,0,0.0326959797,0.0299842241,0.0529618137,0.0479439097,0.0787150553,0.0956108083,0.0938479884,0.0837762513,0.0867623876,0.1097013532,0.115347515,0.1202141916,0.0874143303,0.0685689909,0.0598956339,0.0614550262,0.0615929229,0.0555846462,0.0499705475,0.042485401,0.0362556557
MAINE,0.0927849306,0.0853292937,0.0721064904,0.0636668494,0.0743753596,0.05421384,0.0425487256,0.0365580474,0.0546773237,0.0466938655,0.0372896259,0.0290211045,0.0328124648,0.0338686863,0.0300566755,0.0318657913,0.698976306,0.6356300515,0.6227068182,0.6120833272,0.5924385928,0.5693962324,0.5895332623,0.5750285385,0.5553116467,0.5191002801,0.5324492962,0.5463901295,0.5725663165,0.5885852802,0.5879409277,0.5556336566,0.0861533002,0.1218144349,0.1360458318,0.1450745467,0.1613574518,0.198612687,0.1949023271,0.2063530412,0.2003208183,0.1761085976,0.1441446276,0.1138126818,0.1171091324,0.1043321517,0.0975857784,0.0888145472,0.0412613974,0.0317802947,0.0134346607,0.0059889752,0,0,-0.0051223256,0,0,0,0,0,0,0,0,0,0,3.83255e-5,3.96511e-5,4.05165e-5,0,-3.72932e-5,-3.46535e-5,-3.39417e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026149372,0.0055125981,0.0081490698,0.0085156767,0.0085837344,0.008910924,0.008448141,0,0.0026182891,0.0058129689,0.0091226746,0.0094260568,0.0095457385,0.011945636,0.0182428216,0.0183544011,0.0133746141,0.004380713,0.0254273208,0.0276433114,0.0303269587,0.0070330615,0.0065212333,0.0197836806,0.0224710874,0.025421109,0.0256058913,0.038755953,0.0722830219,0.0735825264,0.0616409686,0.0281231657,0.0264361125,0.0240255864,0.0208791371,0.0111709011,0.0051801559,0.0229431788,0.0514420707,0,0,0,0,0,0,0,0,0,0,0,0.0113764641,0.0227949482,0.0358295896,0.0313583777,0.0254153631,0.0610403851,0.1003182231,0.1244324698,0.1384172192,0.1236465861,0.0959857734,0.0926445018,0.1022105244,0.1432126445,0.215671593,0.2521975529,0.2449440925,0.2073872489,0.1932934432,0.2141710765,0.2318591969
MARYLAND,0.1300425244,0.1119571804,0.1009661177,0.0930036028,0.0992366206,0.0972760987,0.0942449313,0.09855802,0.1009414406,0.1032880536,0.1033830686,0.1068128506,0.1201027066,0.1101815097,0.1070660722,0.0908087196,0.5409429482,0.4884278213,0.4877580616,0.5174415017,0.3764343167,0.2934095896,0.221587156,0.2950710961,0.2751449949,0.2514273915,0.2242335105,0.2184452985,0.1967122744,0.21467556,0.2249853672,0.2271822276,0.162393109,0.2051193635,0.1636719193,0.0642630909,0.0437576504,0.0838831771,0.1222557121,0.0997259621,0.0908685157,0.090803871,0.0732644293,0.0623662227,0.0595195389,0.0538410164,0.0499468421,0.0378284525,0.0072311595,0.0104912417,0.0046292714,0.0026841277,-0.0026254468,0.0062120074,0.0096716917,0.0100274134,0.0034940124,2.50105e-4,9.815e-7,8.716e-7,8.452e-7,0.052367486,0.1027447721,0.1455747231,0,0.0137626585,0.0341150606,0.087684962,0.111299527,0.1139265814,0.0822705978,0.0711692786,0.0962230632,0.1323832087,0.1663451899,0.179495913,0.1645367623,0.1225750065,0.0809666705,0.0699865052,0,0,0,0,0,0,0,6.734713e-4,6.58671e-4,6.235243e-4,0,0,0,0,0,0,0,0,0,0,0.0037639371,0.0107930578,0.0152936077,0.0180999693,0.0180647214,0.0304887841,0.062530798,0.0887139234,0.100751144,0.0874629068,0.0695707708,0.0636844576,0.0438943694,0.0572887236,0.0536488963,0.0549616193,0.0535420261,0.0546749066,0.0572111942,0.0594354869,0.0581293187,0.0550275358,0.0490589318,0.0435690256,0.042245616800000003,0.0416135423,0.0418671667,0.0392691816,0,0,0,0,0.0812983513,0.1437433356,0.2269687063,0.2361099815,0.2599371223,0.2383030645,0.2290100607,0.2116737839,0.2294518413,0.2237957993,0.237175121,0.2421875645,0.1154958896,0.1129530109,0.1552106732,0.1799610956,0.2332930177,0.1960812457,0.1704964028,0.1111293208,0.0965381398,0.0974044615,0.0921730298,0.0889221107,0.0866792705,0.0934871731,0.0856772174,0.0834781682
MASSACHUSETTS,0.1121461882,0.0923235123,0.0722225713,0.0547423312,0.0501536494,0.0439322115,0.0381713529,0.0365666569,0.0367575599,0.0428026224,0.042112353,0.0389689994,0.0322731886,0.0306277119,0.0306368771,0.030931574,0.5141418315,0.4569727156,0.4046247803,0.3666643194,0.367731487,0.3899766965,0.4083520021,0.3851703715,0.342628222,0.3039004941,0.2807474154,0.2802332128,0.2841417776,0.2964497886,0.2988872476,0.2911177036,0.1993265309,0.2432200675,0.3036730984,0.3418017806,0.3409176598,0.3285072897,0.3258927433,0.3220021331,0.3333044623,0.3166454508,0.3066049887,0.2781891872,0.2732554041,0.2655704397,0.2631011633,0.2706648427,0.0911903858,0.0802592775,0.0561665959,0.0317502807,0.0357694202,0.0345737099,0.0348030789,0.0556858606,0.0699373865,0.0959665662,0.1255494966,0.1529750568,0.170862778,0.1738550738,0.1886198112,0.184718976,0,1.333571e-4,0.0032616053,0.0046517436,0.0051698374,0.0021994228,0.0010709569,0.011965548,0.0275589684,0.0537691903,0.0575427863,0.0530166898,0.0374793608,0.0297854316,0.0216351166,0.0159314627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015334818,0.029087689,0.0469181085,0.0478943257,0.0486425253,0.0402236542,0.0333259566,0.0328738681,0.0351866075,0.0448366661,0.056247193,0.064431874,0.0639203998,0.0578712186,0.0632163223,0.0499084235,0.0566673887,0.0562795629,0.0561557885,0.0541355786,0.0545122593,0.0541126871,0.0534708011,0.0498469774,0.0460723141,0.0423616465,0.0404577137,0.0392252476,0.0395254778,0.0397663311,0.040466249,0,0.0144883566,0.0289048224,0.0514318073,0.0612757034,0.0717940414,0.0775031593,0.080867561,0.0814359052,0.0793561929,0.075854296,0.0788036607,0.0821345656,0.0888372355,0.0920328345,0.097197426,0.0332866402,0.0406005068,0.0457792746,0.0458838402,0.0369523385,0.0258618436,0.0198703653,0.0209451112,0.0256566503,0.0263005616,0.0243903515,0.0211082865,0.0161958038,0.0114284414,0.0074494,0.0057554436
MICHIGAN,0.0647128685,0.0503755903,0.0764848856,0.0910968418,0.1036438344,0.0814242782,0.0726089661,0.0722207627,0.0755960408,0.0767856519,0.0791835492,0.0758332543,0.0792073916,0.0855026372,0.1050194658,0.114638518,0.4666481183,0.355283877,0.2915948404,0.2648887357,0.2747073978,0.291724747,0.3096448027,0.3051822614,0.2996860888,0.2779861297,0.2443981706,0.2552289202,0.220874719,0.2043861172,0.1444106125,0.1421799027,0.2223609571,0.2930111836,0.3016183388,0.2830252647,0.2645590385,0.2623298748,0.2587864965,0.2508542692,0.2331825066,0.2033146344,0.1605042467,0.103870413,0.0583607114,0.0269864218,0.0166527015,0.0165319923,0.0767457059,0.0770415037,0.0905458906,0.1211853279,0.1425187812,0.1270175336,0.1177646955,0.1206897457,0.1365659337,0.12136282079999999,0.105328422,0.0875051408,0.1025400308,0.1200453306,0.1443662141,0.1494397501,0,0.0160587841,0.0274228801,0.0536980755,0.0709940461,0.1063388879,0.1039116234,0.0962945274,0.0849939934,0.1413954061,0.204864647,0.2318421276,0.2461389995,0.2484954418,0.2792959116,0.3012862021,0.0079940097,0.0208658842,0.0266567444,0.0257184807,0.0287609336,0.0405185952,0.055334846,0.0563896611,0.0554369853,0.0552917185,0.0573523836,0.0562266623,0.0555244633,0.0547353254,0.0609179426,0.0534822808,0,0,0,0,0.0044617533,0.0104492875,0.0103112458,0.0057152695,0.0022732303,0.0050293011,0.0126675161,0.020125579,0.0247640304,0.0187190764,0.0277170363,0.0396216164,0.0635006146,0.0618626741,0.046223738,0.0319287301,0.0173235705,0.0194254892,0.0234344106,0.0343029275,0.044166824,0.0502617529,0.0499971381,0.0473009439,0.0480957747,0.048271897,0.0520642644,0.0527550595,0.0031316869,0.0102080231,0.0169801704,0.0279906649,0.0218367573,0.0146331191,0,0,0,0,0.0165332025,0.0575125851,0.1019413215,0.1367940673,0.1132208782,0.0762271491,0.094906039,0.1152924799,0.1224725116,0.1004678787,0.0711938874,0.0461381875,0.0482029133,0.0583505756,0.0680983972,0.0685725845,0.0691707242,0.0645543739,0.0625525577,0.0560636853,0.056334973000000003,0.0538375289
MINNESOTA,0.1228241711,0.1137320084,0.0977974002,0.1058548569,0.1089901836,0.1122001159,0.1089767481,0.1033207429,0.1026055627,0.0901990876,0.0883347135,0.0835319948,0.0903834686,0.0884581566,0.0940394876,0.0905947199,0.5992401788,0.5401721082,0.4421758628,0.4014226854,0.3712516758,0.3717055966,0.3621041815,0.3266812535,0.2787155953,0.2191664321,0.1850008466,0.1676712186,0.1824101214,0.182849442,0.193261791,0.1784833428,0.1406776585,0.1663558872,0.1954324776,0.1849458115,0.198585029,0.2111106046,0.2026555968,0.2002150696,0.1923273502,0.2085936626,0.2098670246,0.2146441236,0.2017090512,0.2068713289,0.1790420754,0.2146424075,3.496973e-4,7.160699e-4,0.0010745056,0.011237163,0.0150219355,0.0201638413,0.014938738,0.0137112704,0.0165969382,0.0529520729,0.0559777861,0.0533508959,0.0311456118,0.0295718181,0.0294725313,0.0182665692,0,8.52088e-5,4.734594e-4,6.824849e-4,0.0016283018,0.0013099031,0.0011740825,0,0,7.515865e-4,0.0015277007,0.0021958538,0.0022531151,0.0022613273,0.0021656609,0.0022831875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133734261,0.0289958872,0.0473498077,0.0505434478,0.0492390915,0.0592607426,0.0720298808,0.0895041542,0.0796660953,0.0773122775,0.0769423874,0.075709949,0.0711501576,0.0684263684,0.068872874,0.0561855012,0.0549018253,0.0705682676,0.0462740069,0.0342180852,0.020128086,0.0058707501,0.0071923256,0.0036667778,0.010264188,0.0099501291,0.0124215647,0.0093360048,0.0094793071,0.0100821321,0.0096210578,0,0.0171827576,0.0534263976,0.071415173,0.0717022591,0.0606442204,0.0841235856,0.1181733525,0.1549467206,0.1968738558,0.2307003356,0.2433345303,0.2471090441,0.2563971248,0.279452169,0.2865973837,0.080722793,0.0934807086,0.110055742,0.1308180107,0.1480590821,0.1534985406,0.1608955748,0.1586761046,0.1616369011,0.1415330192,0.1413291863,0.145907431,0.159943634,0.1529613376,0.1440577842,0.1306384577
MISSISSIPPI,0.1294387926,0.0795135417,0.0750111546,0.0520613803,0.051326294,0.0509952372,0.0526309749,0.0503812143,0.0519438028,0.0498750172,0.0468437592,0.038229941,0.0368653192,0.0363988012,0.035295346,0.0340045181,0.5045819122,0.3359317746,0.23374743,0.2046856898,0.2221888623,0.2481109661,0.2628808144,0.2495657084,0.2168177907,0.1841673752,0.1607709139,0.1493516122,0.1461122357,0.1552590598,0.1587369526,0.1606943022,0.1201092047,0.2267189781,0.2761608567,0.2612960385,0.2403470315,0.2263423486,0.2126767564,0.2006049927,0.2040506493,0.1862695699,0.1984903954,0.1798872557,0.17028129350000001,0.1590162557,0.1665863743,0.1832610521,0.0034981031,0.0111482302,0.0213423308,0.02001688,0.0157909541,0.0298485142,0.0468193583,0.0782221044,0.0771924214,0.0834476474,0.0716993672,0.0637330494,0.0509824215,0.0470841414,0.0409640395,0.0416882513,0,0.0064477793,0.0594593064,0.0883479243,0.1095397462,0.0932786958,0.0816749269,0.059657702,0.0537244292,0.0625179812,0.0641382891,0.0744722584,0.0605333118,0.0558227748,0.0449698908,0.0427651497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4798e-6,0.0069579104,0.0067157715,0.006211794,-2.6105e-6,0,0,0,0,0.1075866216,0.1488628654,0.1095664535,0.0680350404,0.0410943912,0.0454507157,0.0540115316,0.0878091598,0.0882593595,0.0839025334,0.0782758361,0.0734551516,0.0700266217,0.0727123176,0.0759480379,0.0833875034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1347853657,0.1913768308,0.224712468,0.3055570468,0.3197127206,0.3059735224,0.2893056376,0.2737576386,0.3010536368,0.3431041041,0.373569645,0.4208733421,0.4651987966,0.4737066496,0.477499359,0.4541992231
MISSOURI,0.0956965992,0.0779150635,0.0578900906,0.060421852400000003,0.059384989,0.0592711734,0.0582501476,0.0510251347,0.045672583,0.0398165603,0.0404405789,0.036319845,0.0352544188,0.0308020033,0.0287055879,0.0208618921,0.5311962905,0.4485438983,0.4056518373,0.3972163797,0.395644502,0.3948644566,0.3777959695,0.3621157587,0.3289814096,0.3106239738,0.2973054097,0.2772882013,0.2601036775,0.2381943374,0.2402910448,0.2286870582,0.1346555335,0.1861714045,0.223472215,0.2200559395,0.2189262674,0.2192940465,0.2320672184,0.2350105923,0.2126064659,0.1990347528,0.1963394681,0.1830404891,0.1833788312,0.1683561818,0.1602552738,0.1259880469,0.0984131726,0.0662272781,0.0417000254,0,0,0,0,0,0,0.0458042458,0.0913485741,0.1198801131,0.1265504938,0.1216793877,0.1337913815,0.131160876,0,0.00403333,0.0074389911,0.010044319,0.0132014955,0.0097608217,0.0143833687,0.0178408435,0.0543198706,0.0463939362,0.0364440167,0,0,0.0119345709,0.0122256447,0.011951402,0,0.0458987384,0.098199332,0.1519947868,0.1715017617,0.1782835438,0.1765260771,0.1915732504,0.2188830793,0.2273530658,0.2102142682,0.1869942805,0.1995980543,0.2241701532,0.2507675858,0.2722867438,0,2.29128e-5,3.40814e-5,3.7298e-5,1.49647e-5,2.6758e-6,0,0,0,0,0,0.0621494454,0.0759885445,0.0956195302,0.0827078389,0.1068012759,0.0438915246,0.0603159712,0.0471464955,0.0480382824,0.0488294637,0.0618290744,0.0625970287,0.0612430811,0.0590717396,0.0575481103,0.0580091805,0.0557307083,0.0561679229,0.0536709407,0.0549765524,0.0537433318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961468796,0.1108714034,0.1184669317,0.1121911421,0.092496556,0.0766942077,0.07838019,0.0811913394,0.080464852,0.073425355,0.0698985039,0.0785969173,0.062958057,0.0555728948,0.0362790902,0.0485193734
