STATE,admin_1998,admin_1999,admin_2000,admin_2001,admin_2002,admin_2003,admin_2004,admin_2005,admin_2006,admin_2007,admin_2008,admin_2009,admin_2010,admin_2011,admin_2012,admin_2013,ba_1998,ba_1999,ba_2000,ba_2001,ba_2002,ba_2003,ba_2004,ba_2005,ba_2006,ba_2007,ba_2008,ba_2009,ba_2010,ba_2011,ba_2012,ba_2013,cc_1998,cc_1999,cc_2000,cc_2001,cc_2002,cc_2003,cc_2004,cc_2005,cc_2006,cc_2007,cc_2008,cc_2009,cc_2010,cc_2011,cc_2012,cc_2013,other_1998,other_1999,other_2000,other_2001,other_2002,other_2003,other_2004,other_2005,other_2006,other_2007,other_2008,other_2009,other_2010,other_2011,other_2012,other_2013,pregnancy_1998,pregnancy_1999,pregnancy_2000,pregnancy_2001,pregnancy_2002,pregnancy_2003,pregnancy_2004,pregnancy_2005,pregnancy_2006,pregnancy_2007,pregnancy_2008,pregnancy_2009,pregnancy_2010,pregnancy_2011,pregnancy_2012,pregnancy_2013,prior_1998,prior_1999,prior_2000,prior_2001,prior_2002,prior_2003,prior_2004,prior_2005,prior_2006,prior_2007,prior_2008,prior_2009,prior_2010,prior_2011,prior_2012,prior_2013,shortben_1998,shortben_1999,shortben_2000,shortben_2001,shortben_2002,shortben_2003,shortben_2004,shortben_2005,shortben_2006,shortben_2007,shortben_2008,shortben_2009,shortben_2010,shortben_2011,shortben_2012,shortben_2013,ssbg_1998,ssbg_1999,ssbg_2000,ssbg_2001,ssbg_2002,ssbg_2003,ssbg_2004,ssbg_2005,ssbg_2006,ssbg_2007,ssbg_2008,ssbg_2009,ssbg_2010,ssbg_2011,ssbg_2012,ssbg_2013,tax_1998,tax_1999,tax_2000,tax_2001,tax_2002,tax_2003,tax_2004,tax_2005,tax_2006,tax_2007,tax_2008,tax_2009,tax_2010,tax_2011,tax_2012,tax_2013,work_1998,work_1999,work_2000,work_2001,work_2002,work_2003,work_2004,work_2005,work_2006,work_2007,work_2008,work_2009,work_2010,work_2011,work_2012,work_2013
MONTANA,0.1335241845,0.1414084395,0.1153761167,0.1074716327,0.0883124089,0.1123738265,0.1146626265,0.1206843378,0.1114674899,0.1162384608,0.1177697782,0.1093267361,0.1109868603,0.1261177085,0.1491224269,0.1445381112,0.5845817703,0.4865192437,0.3970229289,0.4043046436,0.4262109282,0.4363578237,0.4338969326,0.3950502439,0.3450834142,0.3035115787,0.2991340339,0.3109676277,0.3147653106,0.300796926,0.2883798321,0.2872191982,0.1235034746,0.1636245437,0.1973343213,0.1429486339,0.1465831466,0.1201341527,0.0998433643,0.087543007,0.1282160805,0.1699770381,0.1866521995,0.1779747023,0.1793459564,0.1903734002,0.1995787916,0.2006661805,0.0610055424,0.0547865196,0.0345606422,0.0353681293,0.0200397318,0.0271671659,0.02478983,0.0356546232,0.0468279809,0.0448722784,0.0402131019,0.0329219554,0.0370341826,0.0327225836,0.0298345843,0.0262531397,-0,-0,-0,8.974e-6,8.974e-6,8.974e-6,0.0026928969,0.0051276359,0.0076043348,0.0077939717,0.0074590313,0.0088784481,0.010116134,0.011855803,0.0118416514,0.0144167043,-0,0.0133199951,0.0500353966,0.0724842483,0.0766393797,0.0653668247,0.0681417062,0.0765402632,0.073205602,0.0720130218,0.0721079042,0.072793143,0.0683036293,0.0650540562,0.0639032537,0.0696340988,-0,-0,0.0027895848,0.0017500897,0.00471077,0.004207947,0.0103364793,0.0138336169,0.0153390646,0.0130053454,0.0065451076,0.0036209726,9.054846e-4,9.079045e-4,3.98299e-5,-0,0.0185367981,0.0437747348,0.0663290345,0.0668619181,0.0604962811,0.0518514432,0.0451779335,0.0396729232,0.0389535251,0.0402023298,0.0397297834,0.0382323212,0.0366591173,0.0376475158,0.0405831251,0.0448143168,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.0788482302,0.0965665235,0.1365519749,0.1688017304,0.1769983797,0.1825318424,0.2004582307,0.2258933489,0.233302508,0.2323859752,0.23038906,0.2452840934,0.2418833249,0.2345241022,0.216716505,0.2124582505
NEBRASKA,0.2401099962,0.2101545668,0.1530146931,0.1142029318,0.0799462368,0.0421550798,0.042886177,0.046807214,0.056688133,0.0482147181,0.0437324528,0.0453934819,0.0456147035,0.0423950312,0.0385480331,0.0357680367,0.6259945796,0.5608239184,0.5414902431,0.531653003,0.5984005076,0.6346992449,0.6480312432,0.6337304832,0.5300906385,0.3942645446,0.2694638431,0.2443923118,0.2474601759,0.2410794255,0.2248558628,0.218098636,0.0351862875,0.0969249417,0.1689373866,0.1953436917,0.1880875268,0.1688225418,0.1708582355,0.163042217,0.1727505631,0.1790893598,0.1990755319,0.2044637253,0.19967349,0.1996851107,0.203760428,0.2102052592,-0,-0,-0,-0,-0,0.0038364925,0.0038364925,0.0038364925,0.0142729681,0.0152380536,0.0160287631,0.0026387255,0.0133987008,0.0191009782,0.0245414606,0.0409084396,-0,-0,-0,-0,-0,-0,-0,4.690735e-4,0.0220442319,0.0232392627,0.0237217163,0.0024783724,0.0019188179,0.0019789338,0.0022915377,0.0024106039,-0,-0,-0,-0,-0,0.0114239701,0.0114239701,0.0114239701,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.0183088746,0.0183088746,0.0183088746,-0,-0,-0,-0,-0,-0,-0,0.0162679913,0.0162679913,0.0162679913,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.0598839947,0.1462488907,0.2388293218,0.2780970271,0.2810220123,0.2953756201,0.3063728668,0.3241774311,0.0987091367,0.1320965731,0.1365576771,0.1425323823,0.1172977376,0.1227946796,0.1229638817,0.1406905498,0.1442694705,0.1753962958,0.1908394966,0.2042274815,0.2109120996,0.2003849004,0.1996298109,0.1684315935
NEVADA,0.1886938959,0.2093801456,0.2266730466,0.2370819644,0.222797235,0.2287059902,0.2326463979,0.231744298,0.1981500525,0.1953536786,0.1540454923,0.1271424983,0.0782820838,0.0807901082,0.0859349683,0.0976005191,0.5021734644,0.4338835229,0.4051394373,0.4450998373,0.4975804308,0.5191085414,0.4972516398,0.4737813839,0.4795879401,0.4171533486,0.3751017276,0.3403088953,0.3740030446,0.4008490321,0.4344734836,0.477656267,0.0199490867,0.0293144018,0.0326198658,0.0344684245,0.0386054037,0.0425079189,0.0488908375,0.0451304126,0.0470028415,0.0380953289,0.0241715515,0.0177421779,0.0078906224,0.010751238,0.0028606157,0.0028606157,0.2554287728,0.2450894058,0.1823689226,0.0982728544,0.0750597975,0.073268511,0.0917262252,0.1097712331,0.1161900093,0.1792050978,0.272380505,0.369010665,0.4260151467,0.4352717611,0.4308158939,0.3921121242,0.0103248311,0.0103248311,0.0103248311,6.98167e-4,6.98167e-4,0.001364577,0.0022187695,0.0022187695,0.0015523595,-0,-0,-0,-0,-0,-0,-0,-0,0.0270856974,0.0717196631,0.1006012037,0.0941139373,0.0711423742,0.0480827564,0.0334626389,0.0348217357,0.0533267034,0.0680996859,0.0575945828,0.0423225729,0.0215712769,0.0090548805,-0,-0,2.122331e-4,5.427599e-4,7.758747e-4,7.630938e-4,6.983321e-4,6.490896e-4,7.312308e-4,7.836058e-4,6.661825e-4,3.845891e-4,6.6449e-5,-0,-0,-0,-0,0.0056513154,0.0141386896,0.0202207824,0.019278738,0.0144169006,0.0114921812,0.0126324455,0.0130780915,0.0150717141,0.0191654878,0.0200500439,0.0172048834,0.0093626433,0.0044069043,0.0021010688,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.0177786337,0.0305710727,0.0503906912,0.063722936,0.0559650343,0.0517115739,0.0659018387,0.0900819418,0.1068397416,0.0970341726,0.0857664048,0.0709298484,0.0621238863,0.0463596794,0.0347590893,0.0297704741
NEW HAMPSHIRE,0.1729057475,0.1823288164,0.1945260052,0.1973534129,0.1809046501,0.1574752032,0.1350233432,0.1190767768,0.1107580495,0.1219248312,0.1285086996,0.1339791057,0.1373718454,0.15128527,0.1603233723,0.1753665721,0.6108297054,0.5454242115,0.4911677967,0.4215112694,0.4451705835,0.4945608658,0.5230488785,0.5074498116,0.4155134231,0.3382892995,0.3126445151,0.3524541304,0.4168422482,0.4174962956,0.3882573912,0.3549290964,0.0682609982,0.0672012525,0.0680092884,0.066027702,0.0703102416,0.072478185,0.0979431136,0.1114604992,0.1238406587,0.1102857271,0.1019818485,0.0966567194,0.0900835621,0.0877250058,0.0945994734,0.1114559774,0.1013398733,0.1083833241,0.1082458243,0.1008018097,0.0940065609,0.0799043337,0.0723897552,0.0658211052,0.0657329711,0.0669406367,0.0780616934,0.0823126329,0.0879016071,0.0751421829,0.0724065262,0.0725024709,0,4.629966e-4,0.0049688825,0.0110594592,0.0196602088,0.0229691996,0.0223581186,0.0191239413,0.0557745248,0.0931737736,0.0974113924,0.0634824826,0.0240384473,0.0283518042,0.0345971852,0.0552478578,0,0.0434424382,0.0619130101,0.109312517,0.0636406562,0.0466789231,5.396912e-4,0.0336363987,0.0550818951,0.0779453765,0.0696292179,0.0705207552,0.076780297,0.0842764002,0.0939292616,0.0770583479,0,0,0,0,0,0,0,0,0.0221210386,0.0517810886,0.0657809329,0.0598423177,0.0385429264,0.0358384148,0.0328913633,0.0386652462,0,0,0,0,0.0127557469,0.0127557469,0.0305592791,0.0228611638,0.0331087126,0.0248317567,0.027340847800000002,0.0185218051,0.0128464025,0.009349704,0.0122007134,-0.0026268033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466636756,0.0527569607,0.0711691928,0.0939338298,0.113551352,0.1131775427,0.1181378205,0.1205703033,0.1180687266,0.11482751,0.1186408525,0.122230051,0.115592664,0.1105349225,0.1107947133,0.1174012346
NEW JERSEY,0.1460651677,0.1262414057,0.1418253857,0.124772198,0.1283616452,0.0839930375,0.0813673515,0.0946653792,0.1025574506,0.0965437653,0.0695149622,0.0577792674,0.0563572532,0.0551787847,0.0599802924,0.0573564951,0.5191102712,0.4970293532,0.4394358779,0.3438926535,0.2601529779,0.2435802708,0.3241486772,0.2798617801,0.2676352985,0.1856765262,0.1963405741,0.1714805228,0.1692560697,0.1822777288,0.2029024507,0.1977672115,0.1903155115,0.1968072514,0.1541901967,0.0950307547,0.0579023536,0.0515675569,0.05822141,0.0707079204,0.0793294811,0.1035211445,0.0973863868,0.0850686875,0.0840089215,0.0782094398,0.0744453484,0.0719905635,-0,-0,0.0021700669,0.0211847415,0.0225378529,0.0214916529,0.006564115,0.0030916555,0.0049960777,0.0033011265,0.0078481604,0.0068499367,0.0066867656,0.0067426227,0.0068950402,0.0066666413,-0,1.220779e-4,0.0480614922,0.1594897799,0.2575572538,0.3274701356,0.3318866074,0.3395757546,0.3538216543,0.3656051807,0.3861405926,0.3558167298,0.3508432061,0.3622766831,0.3909887451,0.4134982599,-0,-0,0.0010244286,0.0056183747,0.010470819,0.0181459265,0.0066155365,0.0089579041,0.0027479715,0.0118615925,0.0065543761,0.0055467461,0.0051596279,0.0053312607,0.005609886,0.0055826617,-0,4.289664e-4,4.28967e-4,0.0022170406,0.0026840606,0.0026357486,0.0021177789,0.0022296901,0.0025120613,0.0012419574,0.0073941077,0.0186525316,0.0206597828,0.0161831942,0.0084506756,0.0063952119,0.0616559872,0.0726167074,0.0761112419,0.0667284258,0.04198101,0.024737291,0.0162398239,0.0183877587,0.0187007618,0.0186218969,0.0153548372,0.0133357091,0.0127768681,0.0119270601,0.013706974,0.013639558,-0,-0,0.0270684091,0.0531901076,0.0902257613,0.0936189746,0.0735724096,0.0458819325,0.0221149412,0.0533723883,0.1009131515,0.1838995089,0.2070588788,0.2018854279,0.1564555994,0.1441355044,0.0828530624,0.106754238,0.1096839341,0.1278759236,0.1281262657,0.1327594055,0.09926629,0.1366402247,0.145584302,0.1602544217,0.1125528515,0.10157036,0.0871926262,0.079987798,0.0805649882,0.0829678927
NEW MEXICO,0.0663543293,0.0563653788,0.0560177274,0.0523517206,0.0478458059,0.0393168808,0.0410122769,0.036658681,0.0491799237,0.0547408452,0.0703302384,0.0579483874,0.0530420365,0.0427119698,0.0473837064,0.0433577571,0.7821707271,0.7502733036,0.6710157488,0.591878507,0.5366039691,0.4907280844,0.4702013556,0.4747232441,0.4824344826,0.4395878514,0.3670732502,0.3326597373,0.343144837,0.3467881294,0.310592278,0.2593952116,0.0696530406,0.1139809649,0.1355193658,0.1756778803,0.2017696557,0.2129005464,0.2113713977,0.2268163266,0.2532685284,0.2580105841,0.2368214058,0.2016050041,0.1762524985,0.160980517,0.1535650712,0.1622995236,0.0789647733,0.038760586,0.0780466249,0.0975835281,0.1313951316,0.1581532239,0.1651559272,0.1628789485,0.126818089,0.0904862073,0.0760649551,0.0893568735,0.1104807394,0.1479067105,0.1762191393,0.2177039313,-0,-0,-0,-0,0.0023090757,0.0061631474,0.008783132,0.0064740563,0.0026199846,0.0132074835,0.033360866,0.0500818225,0.0512908941,0.0450267856,0.0440849517,0.0445544519,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.0043156282,0.0086215285,0.0125983405,0.0124761001,0.0081701997,0.0041933877,-0,-0,-0,-0,-0,-0,-0,-0,0.007116669,6.021448e-4,6.021448e-4,-0.0065145242,-0,-0,-0,0.0063855645,0.0566015819,0.1298077561,0.1790632892,0.2054047471,0.2085712228,0.2270050365,0.2243479489,0.0028571297,0.0335030978,0.0587983883,0.077590591,0.0779693577,0.0801397766,0.0909998106,0.0842785439,0.0751000395,0.0873654467,0.0865415284,0.089284886,0.0603842475,0.0480146648,0.0411498169,0.0483411756
NEW YORK,0.1244739605,0.1107874323,0.0997705874,0.0968518835,0.0990796004,0.0955954845,0.089883274,0.0879156899,0.0939970892,0.0979392112,0.0939762874,0.0842307724,0.0717147872,0.067530858,0.0621356837,0.0620005182,0.608429981,0.5118752739,0.4273249961,0.3543520837,0.3434802356,0.3332985402,0.355882585,0.3533616004,0.3420719667,0.3075019711,0.2824938298,0.2771637976,0.266120852,0.2717729503,0.2719512816,0.287893305,0.0553633846,0.0933645701,0.1186969791,0.1177259668,0.0827511036,0.082781201,0.0819971503,0.1161732172,0.1117494602,0.1077506903,0.0937484515,0.0864957164,0.0881635213,0.0869717444,0.0945756565,0.0863703134,0.1106971544,0.1091945706,0.1199403703,0.1183087439,0.1190608844,0.098918736,0.0812509682,0.0779468115,0.0882591808,0.1012875319,0.1047946911,0.1072443325,0.1176027362,0.1308510725,0.1389450897,0.1370212696,-0,-0,8.521478e-4,0.0078191497,0.0364692183,0.0537519575,0.0497293272,0.0331475059,0.0291306672,0.0438014741,0.0515905347,0.0526141463,0.0507709547,0.046215597,0.0456422853,0.0436339513,-0,0.0245592321,0.0496817705,0.0811902367,0.0904624597,0.0967005215,0.0919925613,0.079919141,0.0727301877,0.0696598422,0.0685817774,0.0638618211,0.0603684009,0.0505520461,0.0422265953,0.0342664277,-0,-0,5.884987e-4,0.0030699016,0.0066161819,0.0111750921,0.0148669367,0.0161682667,0.0189857596,0.0245491746,0.0416465012,0.0468351298,0.0448131669,0.0311347359,0.0283108342,0.0286643629,0.0570025978,0.0595164595,0.0571870744,0.0558955135,0.0536332576,0.0438529116,0.0346715202,0.0259178822,0.0258930023,0.0254720627,0.0288185793,0.0297886695,0.0327254623,0.032759149,0.0345891165,0.0336758437,-0,0.0400676951,0.0688519582,0.1021637184,0.1026166239,0.1241721243,0.1459335826,0.1609613917,0.1722750805,0.177820732,0.193563239,0.2132767968,0.2336579389,0.2496400941,0.2530224136,0.2585301459,0.0440329216,0.0506347664,0.0571056175,0.0626228023,0.0658304346,0.0597534314,0.0537920945,0.0484884935,0.0449076056,0.0442173097,0.0407861086,0.0384888176,0.0340621796,0.0325717526,0.0286010435,0.0279438623
NORTH CAROLINA,0.066386823,0.0655894087,0.0681546077,0.0736132934,0.0732511063,0.0727862613,0.0715222951,0.0593013635,0.0605971035,0.0620865608,0.0702844476,0.0675536506,0.0619189547,0.0637245991,0.0677958383,0.0747117901,0.5032523003,0.3664387448,0.2947611505,0.2530110687,0.2477137164,0.24166193,0.2251036956,0.2383900529,0.2153484572,0.1978126418,0.1419955506,0.1278750771,0.1052851771,0.09919997,0.0928016939,0.0955364238,0.127581786,0.2204584903,0.2784347389,0.306825002,0.3260083929,0.3325849124,0.3541632441,0.4228705979,0.4365531963,0.4426350749,0.3693235053,0.3360927226,0.297805025,0.2851472869,0.2804834797,0.2822722651,0.2783399531,0.2100622537,0.1298491465,0.0592955151,0.0565715798,0.0496596397,0.0415503864,0.0505014829,0.0507251811,0.0526864461,0.0477185956,0.0497768507,0.0517698126,0.0550386307,0.0563537271,0.0609666517,-0,4.212969e-4,4.97717e-4,6.33752e-4,4.080552e-4,4.540371e-4,3.850658e-4,-4.4036e-6,-1.190697e-4,-1.843304e-4,0.0505231455,0.0936910651,0.1465446902,0.1429035475,0.1608985563,0.1707671859,-0,0.0443521241,0.0871711137,0.133873733,0.1368562502,0.1432041071,0.1483512531,0.0629879639,0.0703640636,0.0749089271,0.1548036778,0.1451316782,0.133009977,0.139588705,0.1323267435,0.1281095067,-0,0.0056216303,0.0110506623,0.0159300627,0.0154295406,0.0154142089,0.015257508,0.0150664626,0.0157553488,0.0164670013,0.0185082825,0.0165248359,0.0150568415,0.0120285875,0.0107591308,0.0091296532,0.0056955447,0.0201949345,0.0231023193,0.0221819722,0.0105097679,0.0108357288,0.010370578,0.0121374999,0.0158424811,0.0228512274,0.0249785948,0.02217512,0.0164330311,0.0166689867,0.0170909919,0.017697902,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.0135379315,0.0394468229,0.0630986748,0.0790782586,0.0835787388,0.0881269449,0.018743593,0.0668611165,0.1069785441,0.1346356009,0.1332515906,0.1333991747,0.1332959737,0.13874898,0.1349332382,0.1307364508,0.1083262688,0.1017321769,0.1090778159,0.106621428,0.0979110996,0.0726816767
NORTH DAKOTA,0.1927701713,0.1960201573,0.1773470671,0.1670202113,0.1420746714,0.1165698359,0.1027177432,0.1093382102,0.1109205436,0.1162866701,0.1222954118,0.1242032814,0.1244810935,0.1161093874,0.1152178932,0.1111287847,0.7033508899,0.5480275679,0.4580993871,0.3371332186,0.3604514295,0.3639204733,0.3733322055,0.3413503204,0.2975325067,0.254919525,0.2230680812,0.2142023995,0.2113729477,0.1854311734,0.1678135252,0.1440238273,0.0193036068,0.0444258174,0.0679877094,0.0911381952,0.0957190976,0.080038627,0.0707427769,0.0484271353,0.0494545924,0.0365280604,0.0384745684,0.0354716706,0.0339469184,0.0337098743,0.0287767962,0.0281914448,0.0501091752,0.0573667146,0.0368712537,0.0147607905,0.0133151867,0.0166815067,0.0187654898,0.0173480089,0.0144049873,0.010295779,0.0081005872,0.0064220354,0.0056240738,0.0044684112,0.0037720221,0.0025679091,0,0,0.0350481581,0.0585254058,0.0680662182,0.0566779725,0.0547996115,0.0692633043,0.0693955181,0.0785388557,0.0836254716,0.0879952485,0.0854111172,0.0885025018,0.0844734762,0.0903642679,0,0.0984509736,0.1534367665,0.2314700137,0.2135860211,0.2453996499,0.2631599815,0.2873330186,0.3078882616,0.3284064526,0.3385447667,0.3525160038,0.3680530524,0.4024075678,0.4372241127,0.4711711433,0,0,0,0,0,0,0,0.001734631,0.0239611419,0.0477072293,0.0534212907,0.0315990493,0.0082351372,0.0010534332,0.0010613373,9.144868e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344661568,0.0557087692,0.071209658,0.0999521649,0.1067873755,0.1207119346,0.1164821914,0.1252053713,0.1264424485,0.1273174279,0.1324698224,0.1475903115,0.1628756598,0.1683176508,0.1616608371,0.1516381362
OHIO,0.082548258,0.1119152354,0.1274083049,0.1184957029,0.0995062077,0.0878336834,0.0984727907,0.1008168169,0.1039541953,0.0992993222,0.1079375101,0.1091053994,0.1141474246,0.1098963223,0.1244951933,0.1303496872,0.609791235,0.4575282956,0.3339038765,0.2890914149,0.2756434965,0.3111660602,0.3102068579,0.3088957287,0.2662047569,0.2328372971,0.2454251783,0.2893543709,0.3428429525,0.3491658815,0.3308815282,0.2953924793,0.0649240985,0.1066797737,0.151543398,0.2021066953,0.2297203958,0.2274032291,0.2184502224,0.2163994074,0.2398064391,0.2516610685,0.2468592934,0.2636568031,0.2896476497,0.3451248535,0.3689835597,0.3803281022,0.1505783871,0.172232545,0.1880053046,0.1635244479,0.1565816336,0.143541922,0.1493680127,0.1466690569,0.1572783118,0.1639849599,0.1551023878,0.1085282009,0.0690187108,0.0275604563,0.0225948347,0.0172684609,0,2.348203e-4,7.552564e-4,0.0140144495,0.0261396381,0.0286706147,0.0186003847,0.0251017723,0.0477774204,0.092779898,0.1057354672,0.087848047,0.0478035085,0.0261881491,0.0268759329,0.0286099846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087720679,0.0348634614,0.0454087333,0.0445500329,0.0325056369,0.0369741478,0.0460597987,0.0469702154,0.0468555242,0.0393754227,0.0382465315,0.0368774465,0.0378102135,0.0367905304,0.0382863511,0.0794905377,0.1006717014,0.0897430009,0.0605976114,0.0625100698,0.0724775719,0.0740607433,0.0713096464,0.0580571059,0.0470269248,0.0399493364,0.04681865,0.0463069303,0.050074337,0.0415638387,0.0514111609,0,0,0,0,0,0,0,0,0,0,0,1.769e-7,1.769e-7,1.769e-7,0,0,0.0126674837,0.0419655606,0.0737773973,0.1067609449,0.1053485255,0.0964012818,0.0938668405,0.0847477726,0.0799515552,0.0655550055,0.059615404,0.0564418202,0.0533552002,0.0541796099,0.0478145822,0.0583537738
OKLAHOMA,0.0536261723,0.0695588129,0.0528917801,0.0725038084,0.0610528437,0.0611340261,0.0557885735,0.0796338462,0.0984834495,0.1023455545,0.0892412262,0.0906726398,0.0977256316,0.1130437738,0.1157317318,0.1240473826,0.430649129,0.3723144733,0.3257647385,0.3306181988,0.2593986581,0.215276603,0.1876315599,0.1567294907,0.1417893263,0.1230245898,0.1038072403,0.0960308991,0.0979899602,0.1077402606,0.1043714751,0.1019393007,0.2117898292,0.2834611085,0.3222877903,0.3007915598,0.3310300323,0.3900517795,0.4161957164,0.4031600835,0.3833099239,0.3867782595,0.4212400332,0.4105915609,0.387279158,0.3311501099,0.3395756216,0.3260243015,0.1185682419,0.0654060492,0.0479856974,0.0309382645,0.0575573948,0.0696856723,0.077836613,0.1015094695,0.1083898689,0.1305714461,0.139120468,0.145962322,0.1398663926,0.1393257395,0.1369868962,0.1414750192,0,0,0.0014531343,0.0047292113,0.00946853,0.0132909521,0.0158317843,0.0200799363,0.0237949927,0.0281018522,0.0308925899,0.0365505292,0.0401180037,0.0429531246,0.0439291061,0.0468811865,0,0,0.0157556807,0.0284515971,0.051799134,0.0566738733,0.061494015,0.0495395223,0.0442136509,0.0429383529,0.0445098868,0.0425985047,0.039815083,0.0445534391,0.047614081,0.0492409971,0,0,0.0229876151,0.0280725011,0.0306486723,0.0095789482,0.0073280262,0.0076053238,0.0081353468,0.006251452,0.0042273218,0.0114258642,0.0177300091,0.0169036613,0.0080312053,9.35218e-4,0.0655283977,0.0943206179,0.1008614164,0.0841727182,0.075977533,0.0668328321,0.0644403902,0.0690407187,0.0733743569,0.0722592502,0.0655477188,0.0623752504,0.0626401255,0.0693578919,0.0719353879,0.0741323658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1198382299,0.1149389382,0.1100121473,0.1197221408,0.1230672018,0.1174753135,0.1134533214,0.1127016091,0.118509084,0.1077292429,0.101413515,0.1037924296,0.1168356362,0.1349719994,0.1318244949,0.1353242285
OREGON,0.1220143967,0.1153006286,0.093141906,0.0891083242,0.1119099745,0.1277432337,0.1260882758,0.1223174207,0.1128898664,0.1024665611,0.0867182202,0.0757059805,0.0762726435,0.0813272289,0.096472156,0.1192090084,0.6300148209,0.4269064038,0.350389372,0.2387771207,0.2935228799,0.3267251505,0.3683840604,0.3643968171,0.356443317,0.3249629065,0.3299463336,0.391618809,0.4508984506,0.4755128953,0.4511320386,0.4299136561,0.0672213969,0.084244032,0.0921638462,0.0925663369,0.085627414600000007,0.0903314751,0.0708371189,0.0598732661,0.0472978331,0.0611869426,0.0853169407,0.0898841104,0.0864653842,0.0563096471,0.0429522196,0.0341069262,0.0016232956,0.1282851362,0.2441248712,0.3388215168,0.308731215,0.2613955184,0.2685055614,0.2727855949,0.2296666643,0.2305398281,0.2171305816,0.2622464112,0.2263495409,0.256597127,0.2935243902,0.3424344019,0,5.6375e-6,0.0010156827,0.0018443428,0.0018904316,8.803865e-4,5.17264e-5,0,0,0,0,1.047591e-4,1.723133e-4,1.723133e-4,6.75542e-5,-6.84e-8,0,0.0078752764,0.0177972616,0.0263252125,0.0255147441,0.0255773463,0.0253312369,0.0319706245,0.1087793866,0.1304537308,0.1330841025,0.0558559385,0.0358322055,0.0287760175,0.0273963636,0.0174205381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043044749,0.0086740065,0.011939375,0.0145304996,0.0121385518,0.0098564888,0.0038524623,0.0034231814,0.0033271758,0.003549722,0.0020122835,0.17912609,0.2373828855,0.2013670602,0.2125571461,0.1728033403,0.1630424146,0.1321280137,0.1367169017,0.130392433,0.1382514791,0.1379473326,0.1207315292,0.1205862806,0.0979775952,0.0849055556,0.0549032541
PENNSYLVANIA,0.0940638058,0.0847832157,0.0914362896,0.106851788,0.0953345608,0.0876879751,0.0802056582,0.0780789723,0.0819980829,0.0834611277,0.0781968184,0.0721287487,0.0695291934,0.0741108022,0.0763736553,0.075516971,0.5238613753,0.4167176773,0.3489978747,0.3308656462,0.2843638875,0.2798930596,0.2814392218,0.3149467837,0.2952267891,0.2578501495,0.1968997147,0.1798624623,0.1712317531,0.2033747721,0.2323956227,0.2575159942,0.0923943385,0.115943248,0.1416425059,0.1217868017,0.1414169797,0.1669237937,0.1880352179,0.2075904268,0.2567239351,0.3325634559,0.3787758764,0.4044035283,0.4052024683,0.4118841886,0.3966974076,0.3880783559,0.2218876607,0.2487173419,0.1815042718,0.0593601824,0.0084608279,0.0045069992,0.0037019416,0.0013381367,4.090815e-4,6.65199e-5,3.412005e-4,2.856666e-4,4.12816e-5,-1.031354e-4,-1.002821e-4,-2.95753e-5,0,9.000839e-4,0.003398315,0.0139994618,0.0272909174,0.0356113669,0.0329780303,0.0300064227,0.0277877774,0.0385260097,0.0501803603,0.053018141,0.0591302877,0.0534727204,0.0772884262,0.0925556802,0,0.0088835387,0.1075952041,0.1818695792,0.2407931161,0.2207190535,0.2174404802,0.17858987640000001,0.1285431344,0.0746599927,0.0683618862,0.0572988549,0.0579625527,0.0523576419,0.0521450653,0.050894067,0,3.419921e-4,0.0014238622,0.0032944818,0.0077311753,0.0083887728,0.0088995031,0.0064290624,0.0135426346,0.0207208696,0.0369709798,0.0389166996,0.0427829314,0.0280082611,0.0213035994,0.0119629145,0.017745516,0.0303772292,0.0214458617,0.0305542341,0.0259893546,0.0171752062,0.0153930849,0.0118985635,0.0212902389,0.0244642227,0.026697844,0.0283705037,0.0269885187,0.0296837827,0.0285213709,0.0291555888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500473038,0.0933356733,0.1025558151,0.1514178247,0.1686191808,0.179093773,0.1719068619,0.1711217555,0.1744783263,0.1676876522,0.1635753198,0.165715395,0.1671310132,0.1472109663,0.1153751347,0.0943500035
