STATE,admin_1998,admin_1999,admin_2000,admin_2001,admin_2002,admin_2003,admin_2004,admin_2005,admin_2006,admin_2007,admin_2008,admin_2009,admin_2010,admin_2011,admin_2012,admin_2013,ba_1998,ba_1999,ba_2000,ba_2001,ba_2002,ba_2003,ba_2004,ba_2005,ba_2006,ba_2007,ba_2008,ba_2009,ba_2010,ba_2011,ba_2012,ba_2013,cc_1998,cc_1999,cc_2000,cc_2001,cc_2002,cc_2003,cc_2004,cc_2005,cc_2006,cc_2007,cc_2008,cc_2009,cc_2010,cc_2011,cc_2012,cc_2013,other_1998,other_1999,other_2000,other_2001,other_2002,other_2003,other_2004,other_2005,other_2006,other_2007,other_2008,other_2009,other_2010,other_2011,other_2012,other_2013,pregnancy_1998,pregnancy_1999,pregnancy_2000,pregnancy_2001,pregnancy_2002,pregnancy_2003,pregnancy_2004,pregnancy_2005,pregnancy_2006,pregnancy_2007,pregnancy_2008,pregnancy_2009,pregnancy_2010,pregnancy_2011,pregnancy_2012,pregnancy_2013,prior_1998,prior_1999,prior_2000,prior_2001,prior_2002,prior_2003,prior_2004,prior_2005,prior_2006,prior_2007,prior_2008,prior_2009,prior_2010,prior_2011,prior_2012,prior_2013,shortben_1998,shortben_1999,shortben_2000,shortben_2001,shortben_2002,shortben_2003,shortben_2004,shortben_2005,shortben_2006,shortben_2007,shortben_2008,shortben_2009,shortben_2010,shortben_2011,shortben_2012,shortben_2013,ssbg_1998,ssbg_1999,ssbg_2000,ssbg_2001,ssbg_2002,ssbg_2003,ssbg_2004,ssbg_2005,ssbg_2006,ssbg_2007,ssbg_2008,ssbg_2009,ssbg_2010,ssbg_2011,ssbg_2012,ssbg_2013,tax_1998,tax_1999,tax_2000,tax_2001,tax_2002,tax_2003,tax_2004,tax_2005,tax_2006,tax_2007,tax_2008,tax_2009,tax_2010,tax_2011,tax_2012,tax_2013,work_1998,work_1999,work_2000,work_2001,work_2002,work_2003,work_2004,work_2005,work_2006,work_2007,work_2008,work_2009,work_2010,work_2011,work_2012,work_2013
MINNESOTA,0.1031066153,0.1007669412,0.1077276077,0.1033026315,0.108589324,0.1038039383,0.1156547878,0.1102430554,0.09494196,0.0953600468,0.0895094532,0.0806698852,0.0878915756,0.0925295452,0.0884287202,0.1032190673,0.5030412662,0.4785943009,0.4870737647,0.391744139,0.3698862334,0.3438900618,0.3842937414,0.348568337,0.2578983459,0.2317065703,0.1874611234,0.1619261935,0.1773810325,0.1912652981,0.1817310289,0.2033549439,0.1180939963,0.1473918744,0.2152764106,0.1804866549,0.1978546447,0.1953127408,0.2150742287,0.2136291357,0.1779624331,0.2205288542,0.21265799,0.2072896361,0.1961478864,0.21639282,0.1683597177,0.2445527635,2.935587e-4,6.344404e-4,0.0011836093,0.0109662281,0.0149666857,0.0186549374,0.0158541762,0.014629902,0.015357314,0.055981854,0.0567222197,0.0515229004,0.0302869201,0.030932895,0.0277140836,0.0208120102,0,7.54953e-5,5.215338e-4,6.660298e-4,0.001622313,0.0012118802,0.0012460297,0,0,7.945904e-4,0.0015480172,0.0021206158,0.0021909962,0.0023654075,0.002036449,0.002601349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118489004,0.031940088,0.0462081749,0.0503575519,0.0455544236,0.0628922107,0.0768557592,0.0828190948,0.0842243839,0.0783404329,0.0743060616,0.0736226083,0.0744249255,0.0643437809,0.0784702886,0.047165772,0.0486432015,0.0777336681,0.0451583123,0.0340922331,0.0186218577,0.0062305067,0.0076741991,0.0033929064,0.0108514784,0.0100824532,0.0119959567,0.009078609,0.0099156032,0.0094805923,0.0109617494,0,0.0152239809,0.0588512372,0.0696933095,0.0714385424,0.056106082,0.0892786361,0.1260907644,0.1433737602,0.2081384703,0.2337683577,0.2349970052,0.240296191,0.2681980977,0.2627789484,0.3265346443,0.0677639742,0.0828242215,0.1212306439,0.1276639085,0.1475145293,0.1420119124,0.1707551737,0.1693071314,0.1495642516,0.1496311737,0.1432086854,0.1409081124,0.1555339513,0.1600015593,0.1354627275,0.1488428881
MISSISSIPPI,0.16171849,0.0756050426,0.0928196165,0.0457664999,0.0468155413,0.0521223074,0.0551688051,0.0505757489,0.0544246106,0.04989338,0.0469369802,0.0378202605,0.036675388,0.0333706914,0.0387082746,0.0332614047,0.6304155289,0.319419002,0.2892416061,0.1799365972,0.202662048,0.2535945856,0.2755567506,0.2505293446,0.2271728904,0.1842351812,0.1610908544,0.1477511273,0.145359461,0.1423426596,0.1740862253,0.15718258970000001,0.1500622713,0.2155745756,0.3417244404,0.2297020377,0.2192244072,0.2313448494,0.2229318867,0.2013795792,0.2137959973,0.18633815,0.1988853992,0.1779595441,0.1694039991,0.1457872848,0.1826946569,0.17925618,0.0043704669,0.0106002374,0.0264092317,0.0175965856,0.0144031841,0.0305082105,0.0490769563,0.0785241397,0.0808790894,0.0834783709,0.0718420518,0.0630500719,0.0507197585,0.0431670907,0.0449251097,0.0407772224,0,0.0061308378,0.0735755909,0.0776655412,0.0999129708,0.095340293,0.085613237,0.0598880555,0.0562902788,0.0625409989,0.0642659268,0.0736741972,0.0602214424,0.0511787347,0.0493183119,0.041830587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4855e-6,0.0072902164,0.0067182441,0.0062241558,NA,0,0,0,0,0.1344167821,0.1415454908,0.1355787184,0.0598087423,0.0374828576,0.0464552438,0.0566159314,0.0881482131,0.0924745784,0.0839334243,0.0784316082,0.07266799,0.0696658425,0.066663193,0.0832919306,0.0815652052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1683984019,0.1819696763,0.278061646,0.2686113295,0.2916151334,0.3127359901,0.3032557611,0.274814686,0.3154317947,0.3432304269,0.3743130634,0.4163631701,0.4628020783,0.4342977762,0.5236717706,0.4442734382
MISSOURI,0.0941776737,0.0734674132,0.0593582318,0.0593481308,0.059120741,0.0602792325,0.0581980078,0.0519653646,0.0455807516,0.0388914805,0.0401173846,0.0393817692,0.031531807,0.0338440793,0.0274333087,0.0208953008,0.5227649815,0.4229395247,0.4159395075,0.3901576785,0.3938839852,0.4015801446,0.3774578037,0.3687883933,0.3283199449,0.3034070783,0.2949293952,0.300664828,0.2326386094,0.2617189523,0.2296409478,0.2290532821,0.1325182399,0.1755441232,0.2291396574,0.2161454534,0.2179521016,0.2230237071,0.2318594946,0.2393410854,0.2121789899,0.1944104703,0.1947703563,0.1984716152,0.1640153522,0.1849834214,0.1531524946,0.1261898066,0.0968511288,0.0624468054,0.042757573,0,0,0,0,0,0,0.0447400509,0.0906185318,0.129986539,0.1131876765,0.1336967209,0.1278615259,0.1313709196,0,0.0038030941,0.0076276501,0.0098658273,0.0131427522,0.0099268296,0.0143704941,0.0181695932,0.0542106527,0.0453160407,0.0361527623,0,0,0.0131132562,0.0116837839,0.0119705412,0,0.0432786862,0.1006897493,0.1492937759,0.1707386227,0.1813157151,0.1763680683,0.1951033323,0.2184429833,0.2220708485,0.2085342713,0.2027587287,0.1785219426,0.2463097078,0.2396531511,0.2727227891,0,2.16048e-5,3.49458e-5,3.66352e-5,1.48981e-5,2.7213e-6,0,0,0,0,0,0.0673889196,0.0679647035,0.1050631326,0.0790420905,0.1069723095,0.0431948649,0.0568729355,0.0483421701,0.047184622,0.0486121851,0.0628806372,0.062540998,0.0623715951,0.0589529674,0.0562110638,0.0575455809,0.0604290545,0.0502369963,0.0589716049,0.0525399006,0.0538293974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946208071,0.1045424959,0.1214713523,0.1101974586,0.09208497,0.0779985904,0.0783100317,0.0826874359,0.0803030658,0.0717194239,0.0693398869,0.0852229864,0.0563101413,0.0610614004,0.0346711408,0.0485970732
MONTANA,0.1432103864,0.119160764,0.1250062798,0.108605714,0.0822914108,0.1015645869,0.1273135508,0.1227563982,0.1102674304,0.1143501201,0.1212787604,0.1100107121,0.1060681401,0.1283599569,0.145421562,0.1466756975,0.5917395615,0.3979487774,0.4347287751,0.416556879,0.3929797619,0.4055567499,0.4962293264,0.4013529975,0.3400396624,0.2988083452,0.3086134396,0.3167037387,0.3017056968,0.3065370409,0.2811212785,0.290345029,0.1649448275,0.1519738426,0.2185792141,0.145091274,0.1346129009,0.117714014,0.123702094,0.0898101859,0.1280266086,0.1672540697,0.1923265506,0.1798940829,0.1716029845,0.1938462973,0.1948574615,0.2033215476,0.0600631944,0.0453741836,0.0366071165,0.0355095001,0.0194969816,0.0262347268,0.0274708506,0.0365356948,0.0465678272,0.0443370546,0.0415857313,0.0335566575,0.035432709,0.0332862267,0.029102493,0.0265276999,0,0,0,1.06138e-5,8.974e-6,9.7769e-6,0.0026742058,0.0052440957,0.0075146843,0.0076655901,0.0076666194,0.0091205276,0.0097909605,0.0120757781,0.0115458434,0.0145008315,0,0.0114730237,0.054404001,0.0751699837,0.0695317836,0.0598002231,0.0753752784,0.0779556986,0.0723512148,0.0708688044,0.0743812812,0.0738152935,0.0652688531,0.0663472419,0.0623357098,0.0703931311,0,0,0.0031215052,0.0015601419,0.0040366433,0.0034341056,0.0115563487,0.014158494,0.0151577082,0.0128278665,0.0066757566,0.0035587272,9.044591e-4,9.360547e-4,3.88817e-5,0,0.0270538732,0.0402752029,0.0719967966,0.0676628991,0.0554618225,0.0494163427,0.0530928778,0.040409534,0.0385648773,0.0395701912,0.04093493,0.0386842291,0.0350778044,0.0383652464,0.0395506775,0.0452624959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857658539,0.0826339935,0.1488794617,0.175298773,0.1627058669,0.1668494526,0.22158979610000001,0.2300508961,0.2307724042,0.2287854972,0.2374270708,0.2505992812,0.2326027244,0.2391843788,0.2111129143,0.2147923628
NEBRASKA,0.3010651379,0.1402425067,0.1754287843,0.1317040789,0.0711509954,0.0430542112,0.0386190277,0.050762025,0.0566523612,0.0422990983,0.045136524,0.0471779144,0.045737206,0.0389105846,0.0406798787,0.0367072319,0.837811934,0.4005385442,0.6088398121,0.6172508787,0.5555084585,0.6646712026,0.602296114,0.6953381344,0.5282693747,0.3452150854,0.2841300388,0.2549969635,0.2488774509,0.2209113031,0.2360661518,0.2237143597,0.0704493583,0.0748941154,0.1708778851,0.2253289346,0.1719119754,0.1763132417,0.1582427203,0.1780179511,0.1791675916,0.1607893574,0.2061991462,0.2128248461,0.2006448913,0.1826636265,0.2128597079,0.2157579506,0,0,0,0,0,0.0042746098,0.0038364925,0.0043159394,0.0176554056,0.015112596,0.0181368204,0.0027510838,0.0146715226,0.0180893611,0.0263947864,0.0429104365,0,0,0,0,0,0,0,5.462518e-4,0.0271571577,0.0229940476,0.0269158638,0.002547343,0.0019111457,0.0018014018,0.0023879318,0.0024757766,0,0,0,0,0,0.0127285573,0.0114239701,0.0128516248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159287874,0.0183088746,0.0188971839,0,0,0,0,0,0,0,0.020443564,0.0162679913,0.0166844821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740754279,0.1350217682,0.2448949927,0.2900073607,0.2834127172,0.2700399173,0.3196537425,0.3329285419,0.1413053099,0.0943993733,0.1491334832,0.1679542953,0.1087567347,0.1288734348,0.1143881994,0.1546692846,0.1489210164,0.1554468562,0.1957071958,0.2122193719,0.2147062538,0.186120394,0.2125834434,0.1727504862
NEVADA,0.1838105545,0.2038599308,0.2171289681,0.2810996293,0.1944479681,0.2162537027,0.251751225,0.2259377842,0.2034418541,0.2126982895,0.1566437755,0.0987888867,0.0859310131,0.0734606634,0.0886548676,0.103954678,0.4794368605,0.4188429465,0.3887951477,0.5419112262,0.4459501875,0.4987204902,0.5468013703,0.4613841453,0.4916940689,0.4366067112,0.4003071168,0.290020516,0.4089076158,0.3642218026,0.4462875526,0.5075494118,0.0203058839,0.0288914748,0.0315710329,0.0417842377,0.0350153187,0.0407854744,0.0537259941,0.0440953888,0.0483271231,0.0402475253,0.0212629686,0.0132882625,0.0078906224,0.0095582869,0.0028606157,0.0031433263,0.2557938151,0.2359161397,0.1777444972,0.1120325928,0.0630911402,0.0678554094,0.098405587,0.1068240681,0.1190270676,0.2032988756,0.3292961717,0.3154097585,0.4664078537,0.3984811968,0.4513551164,0.4168953344,0.0114374393,0.0103248311,0.0102591228,0.0010116588,6.98167e-4,0.0012743641,0.0022659164,0.0021991264,0.0016306025,0,0,0,0,0,0,0,0,0.0272591776,0.0665911801,0.1170858114,0.0791853968,0.0685580663,0.0532279075,0.0325372551,0.0357241129,0.0593731744,0.0734413053,0.0476971152,0.0470981527,0.0204597745,0.0109368101,0,0,2.135924e-4,5.04782e-4,9.080996e-4,6.500444e-4,6.59805e-4,7.027818e-4,7.098851e-4,8.012885e-4,6.758628e-4,3.199706e-4,4.48148e-5,0,0,0,0,0.0062603035,0.0141930501,0.0194859789,0.0224951058,0.0123390319,0.0111436284,0.0136845806,0.0127896729,0.015502794,0.0215949638,0.0213961682,0.0136033309,0.010497145500000001,0.0042021376,0.0025377464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016889189,0.0302079021,0.0474976212,0.0746177012,0.0475709081,0.0487313505,0.0699582135,0.0877026581,0.1094688965,0.1018760956,0.0905432167,0.0599651086,0.068289668,0.0426572413,0.0366659512,0.0315539037
NEW HAMPSHIRE,0.1745208546,0.1904850184,0.1798891744,0.2154197355,0.1755897334,0.1438828195,0.156118195,0.1128798764,0.1208992591,0.1112086883,0.1285905989,0.1377851541,0.1306497327,0.1538429847,0.1603402727,0.1685840825,0.6162919568,0.5630595668,0.4525418452,0.4617755132,0.438723556,0.4460498177,0.6015431871,0.4835101309,0.4364554718,0.2992446983,0.3118632084,0.3615677606,0.3959589071,0.4277224146,0.3914546361,0.343311341,0.0688105731,0.0696808955,0.0625772729,0.0720428216,0.0689844869,0.0656554125,0.1140255748,0.109024692,0.1328443741,0.0998880537,0.1026295111,0.099473165,0.0861417715,0.0903444441,0.0941413315,0.1061255406,0.1020250631,0.1126432018,0.0999411713,0.1100736741,0.091446298,0.0734846612,0.0844685365,0.0632295983,0.0712379509,0.0607007439,0.0776563909,0.0843356715,0.0837333426,0.0773055608,0.0728014986,0.0692799959,0,5.135341e-4,0.004376864,0.0119529015,0.0196766726,0.0209455946,0.0259127691,0.0181174548,0.0684091424,0.0896469062,0.0993530426,0.0660058913,0.0233219267,0.0288861638,0.0339708575,0.0522256005,0,0.0481843112,0.0594862021,0.1222918198,0.0613048938,0.0436298049,1.818469e-4,0.0348977842,0.0616774273,0.0697610425,0.0697999596,0.0725616279,0.0726702978,0.0856200721,0.0940160167,0.076494123,0,0,0,0,0,0,0,0,0.0285338085,0.0502477454,0.0663160156,0.0618961545,0.0371507993,0.0372393416,0.0327185741,0.0370386382,0,0,0,0,0.0135341228,0.0127557469,0.0375604783,0.0231087096,0.035248688,0.0232025922,0.0275369091,0.0190508095,0.0121676865,0.0093081358,0.0122100724,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468696367,0.0547309686,0.0645878195,0.1019287468,0.1113830304,0.1030520356,0.1370218666,0.1164460864,0.1257716896,0.1039528225,0.1184532274,0.1256569235,0.1102358461,0.1131748693,0.1109716741,0.1127296107
NEW JERSEY,0.1246984446,0.1284528145,0.1799574963,0.1369052047,0.0988317591,0.0890536782,0.0812417272,0.0767752385,0.1283462539,0.0862039706,0.0691156802,0.0593672672,0.0485772292,0.0560520771,0.0665379256,0.0545709893,0.4412594807,0.4891609368,0.5315767191,0.3438364719,0.2063382297,0.2579488761,0.329492873,0.2596463736,0.3786902403,0.1836116387,0.1936837216,0.1787855985,0.1478992463,0.1860003705,0.2254180272,0.1885326343,0.1656090881,0.1968639902,0.1858852322,0.0807510341,0.0422690768,0.0535642081,0.0574128207,0.056445412,0.0978497574,0.0981218581,0.0975355772,0.0868826316,0.0721786864,0.0798068153,0.082431328,0.0685091313,0,0,0.0029303969,0.033869882,0.0215196271,0.0239338697,0.0067760207,0.0037573916,0.0083950115,0.0042455113,0.0078405713,0.0070873945,0.0057814508,0.0068400172,0.0076004037,0.0063039402,0,9.17263e-5,0.0648581044,0.2337945593,0.2275002036,0.349141428,0.3341804725,0.294571849,0.4684775105,0.3538898559,0.3889568245,0.366697218,0.3025682957,0.3654158415,0.4315650852,0.39332347,0,0,0.0013833593,0.0086831051,0.0095235249,0.0192934292,0.0058123839,0.0058530901,0,0.0101333751,0.0065315312,0.0056627867,0.0044459204,0.0053701768,0.0061776849,0.0052817963,0,3.223148e-4,4.289672e-4,0.003298606,0.0025848398,0.0028552202,0.0021541297,0.0018802698,0.0032883854,9.560904e-4,0.0084631787,0.0217980707,0.0187757064,0.0182215863,0.0093902624,0.0060061174,0.0525556949,0.0688491034,0.0916307682,0.0678556922,0.0322878626,0.0267824798,0.0162474306,0.015246063,0.023682401,0.0170858137,0.0153580107,0.0136762369,0.0110095028,0.0121900657,0.0152978988,0.0130793955,0,0,0.0365524125,0.0706165124,0.0752926592,0.0988867413,0.0717144574,0.0405557194,0.0280355299,0.0560790936,0.1088000631,0.2034800325,0.1844235423,0.2137695564,0.1730575155,0.1365750552,0.070517997599999993,0.1000608039,0.1318846598,0.1562757957,0.1135511002,0.142097785,0.0984163444,0.1061292314,0.1746308926,0.1429639787,0.1130216652,0.1034615083,0.075341296,0.0820584723,0.0891862658,0.0790546538
NEW MEXICO,0.0769953321,0.045957484,0.059822168,0.0486157915,0.0517958932,0.0402658564,0.0391564308,0.0362916843,0.048445638,0.0611915403,0.071589025,0.0578433091,0.043711899,0.0447777309,0.0488150986,0.0429058079,0.9499720049,0.6161696299,0.7175990752,0.5444035708,0.5738578203,0.5023895239,0.4492887788,0.4647457819,0.4849578723,0.4886422714,0.3602097804,0.3497776412,0.2945338138,0.3696066218,0.3201318224,0.2562299667,0.0902786083,0.0929474457,0.1445424254,0.1606914473,0.213806789,0.2187726241,0.2024725081,0.2218521676,0.2510302275,0.2866181283,0.2324176758,0.2085372526,0.151038642,0.1735768297,0.1581149945,0.1609173441,0.0980734832,0.0373430173,0.0852655248,0.0889749394,0.139398042,0.1636572869,0.1591308505,0.1626114962,0.1301750189,0.1001417165,0.075388226,0.1003222723,0.0966225921,0.1554560919,0.1810718251,0.2160783418,0,0,0,0,0.0023142923,0.0064820787,0.0084713413,0.0066839476,0.0029241653,0.0166235113,0.0383477195,0.0530398403,0.0435063717,0.0482630745,0.0454145384,0.0441601987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036191801,0.0086312564,0.012917701,0.0119304361,0.0083867754,0.0046802408,0,0,0,0,0,0,0,0,0.0063964616,0,0,NA,0,0,0,0.005733295,0.069589621,0.1466100632,0.1876634466,0.1725247456,0.2178352257,0.2337132533,0.2221310474,0.0027244781,0.030199353,0.0611127304,0.0716988645,0.0828612824,0.0823474958,0.0868582393,0.0829069921,0.0767044334,0.1013305627,0.0894212525,0.0878910174,0.0512515279,0.052182353,0.0423381833,0.0479680052
NEW YORK,0.1282191252,0.1042317984,0.101527567,0.0957797543,0.1004716129,0.0936175211,0.0885020283,0.0925845847,0.091252692,0.0983334321,0.0980027466,0.0803483146,0.0703574651,0.067682879,0.0636966692,0.0615698968,0.6265677835,0.4806552948,0.4339224863,0.3495431515,0.3481430516,0.3269017276,0.3493200554,0.3706040505,0.3297127383,0.3087845945,0.2954268819,0.2659931188,0.260923702,0.2721206796,0.279080625,0.2866241568,0.0616635785,0.0917837977,0.1206490674,0.1159365848,0.0827932757,0.0806225179,0.0801006803,0.122578279,0.1083340849,0.1082181029,0.098353146,0.0826282628,0.0861938388,0.0868403473,0.0971599316,0.0858201889,0.115723087,0.1039406305,0.1224190421,0.1171515002,0.1203529268,0.0966766063,0.0802428662,0.0824477855,0.0861212583,0.1016993185,0.1100596466,0.1033417413,0.1151046471,0.1305606958,0.1425374335,0.1361358963,0,0,8.989511e-4,0.0079231903,0.0380987031,0.0532929785,0.0496998842,0.0353709653,0.0287880609,0.0439905952,0.0546705245,0.0505305511,0.0497211528,0.0462379752,0.0468370408,0.0433488023,0,0.0245734735,0.0510615976,0.0803821045,0.0920318002,0.0948519309,0.0907022541,0.0838518937,0.0701880485,0.0699451692,0.0717241948,0.0610332923,0.0591286459,0.0509156902,0.043463354,0.0341170127,0,0,6.208213e-4,0.0031069573,0.0068107711,0.0110175015,0.0145505979,0.0169398066,0.0183869591,0.0246574446,0.0451028625,0.0455169219,0.0439494837,0.031345588,0.0290998381,0.0285660472,0.0593699167,0.0563900691,0.0581856254,0.0551562317,0.0543446834,0.0428323814,0.0342677956,0.0272348845,0.0250427336,0.0255776057,0.030635652,0.0288328075,0.0320234707,0.0326929805,0.0354879264,0.033455834,0,0.0400909297,0.0704329013,0.1005750782,0.1045154625,0.1221406743,0.1431514532,0.1693106194,0.1669849648,0.1785494204,0.2045454081,0.2067753261,0.2289522657,0.2495682341,0.2595470912,0.2570733428,0.0463004603,0.0480378277,0.0583967153,0.0620684652,0.0666375224,0.0584825971,0.0530201754,0.0509572102,0.0433897888,0.044406134,0.0425178624,0.0366414548,0.0333876057,0.0326619524,0.0293365642,0.027786541
NORTH CAROLINA,0.0678456046,0.0598024273,0.069365775700000007,0.0724601107,0.0725132064,0.0732826604,0.0724096888,0.0540132747,0.0917458795,0.057501595,0.0775965056,0.0583821906,0.0664118373,0.0586048077,0.0710659843,0.0742570229,0.4972975845,0.3245018104,0.299261881,0.2489123847,0.2452078759,0.2432958939,0.2277899736,0.1988833089,0.2920731555,0.1606566667,0.1564748321,0.1105705075,0.1128764291,0.0908371196,0.0971868646,0.0950372241,0.1557605528,0.2059002863,0.2840194894,0.3024878935,0.3226238931,0.3342902521,0.358558711,0.3492003684,0.6011065861,0.3730915519,0.4078560541,0.2904398321,0.3202538359,0.2628149703,0.295756371,0.2806638983,0.2934562137,0.1820192516,0.1314245154,0.0586137489,0.0562354949,0.0501446782,0.0420253158,0.0420314431,0.0700669569,0.0447499841,0.0533560481,0.0435843206,0.0554737365,0.0506765347,0.0592647678,0.0605879032,0,4.190544e-4,5.013208e-4,6.145774e-4,4.019763e-4,4.566986e-4,3.89422e-4,6.93386e-5,NA,NA,0.0690105323,0.0890787004,0.1580121748,0.1323006601,0.1695332972,0.1697080073,0,0.0441160456,0.0891903683,0.1318070754,0.1354213111,0.1440135904,0.1501808479,0.0769169886,0.1400781434,0.0900563203,0.169780622,0.125015277,0.1425621578,0.1284209294,0.1395596452,0.1274335006,0,0.0055917074,0.0113066841,0.0156696573,0.0152754788,0.0154947427,0.0154361445,0.0130095597,0.0227120698,0.0145816621,0.0210224193,0.0146288181,0.0162977659,0.011091285,0.0114071322,0.0090902379,0.0075045078,0.019891481,0.0233047852,0.0215231565,0.0104258221,0.0109052178,0.0104881021,0.0102415798,0.0230532069,0.0211276972,0.0273910745,0.0188352305,0.0177237434,0.0152291954,0.0178657309,0.0176076344,0,0,0,0,0,0,0,0,0,0,0.0184926681,0.0366793203,0.0671459556,0.0725204183,0.0874425663,0.0876509263,0.0243161076,0.0655829282,0.109128256,0.1324054114,0.1318372683,0.1341504733,0.1349137644,0.1172586719,0.1881896069,0.1106614165,0.11897827,0.0878703031,0.1173283875,0.0996538975,0.1053738249,0.0723366332
NORTH DAKOTA,0.1449650253,0.2017397762,0.1842267133,0.1557119225,0.1586485971,0.0998235943,0.1088715824,0.1080660223,0.1177027511,0.1136838714,0.1194848938,0.1266293229,0.1202497025,0.1216207784,0.1090945018,0.1182209537,0.4653061504,0.5625253335,0.470365092,0.3134315259,0.4139730384,0.3207588984,0.401330683,0.3381859676,0.3137086155,0.2456457558,0.2177315973,0.2183566629,0.2042574669,0.1941148836,0.1590214337,0.1532876944,0.0186622722,0.0451859161,0.0717372534,0.084796839,0.1079133282,0.0698477396,0.0765653974,0.0484356654,0.053135713,0.0362016842,0.0374659373,0.0362832161,0.0329654098,0.035453778,0.0272381261,0.0299817807,0.0484703465,0.0589926222,0.0370874421,0.0135326262,0.0153170845,0.0145936743,0.0198664328,0.0172683439,0.0152445737,0.0099027188,0.0078844787,0.0065507532,0.0054552222,0.0046926958,0.0035599355,0.0026909636,0,0,0.039155051,0.0559242577,0.0750467922,0.0474288787,0.0563321491,0.0685106384,0.07366305,0.0772237514,0.0818403627,0.0897894468,0.0824977333,0.0928307491,0.080449158,0.0968690705,0,0.0990878117,0.1598799227,0.2124980447,0.2425076204,0.2132090794,0.278214617,0.2836377385,0.3270454152,0.3218785907,0.3309271185,0.3598036171,0.355108831,0.4217840529,0.4144325409,0.5020923466,0,0,0,0,0,0,0,0.0016374762,0.0267506744,0.0485655606,0.0522798963,0.0322634971,0.0079650163,0.0011021238,9.989727e-4,9.639327e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293152599,0.0567536616,0.0744657108,0.0922106608,0.1194395181,0.1034786394,0.1226426461,0.1239261059,0.1343614877,0.1244921232,0.1293562721,0.1507231697,0.157373251,0.1763509021,0.1532052596,0.1614147393
OHIO,0.0886348275,0.1182434756,0.12880875,0.1053712217,0.1077390865,0.084198402,0.1107070786,0.1000992531,0.1051762293,0.0990659631,0.1000139366,0.1153472225,0.1071544595,0.1114532755,0.1254568003,0.1394018728,0.6435007499,0.4555523928,0.3256792539,0.2535333627,0.2906387376,0.2959888637,0.3447886068,0.302972373,0.2684997454,0.2266194741,0.2252699956,0.3026365258,0.3230692978,0.3554907944,0.3368776893,0.316105514,0.0694449622,0.1160857779,0.1596212516,0.1783939134,0.2412756604,0.2201220749,0.2465481042,0.2174216803,0.2473449367,0.2483676032,0.2285672198,0.2784447396,0.2724220669,0.3464500445,0.3711967315,0.4075100598,0.1614704947,0.1784664271,0.188586288,0.1461761977,0.1685977781,0.1373160547,0.1674311484,0.1453410499,0.1622132,0.1633285237,0.1443946065,0.1166994829,0.0653269163,0.0298403859,0.0240184004,0.0184864039,0,2.817065e-4,8.561709e-4,0.0115696591,0.0258367798,0.0286496376,0.0214810594,0.0269354987,0.0518977881,0.0954479563,0.0993138222,0.0946815531,0.0455794436,0.0262948032,0.0271428229,0.0307794991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105235718,0.0399226837,0.0420699937,0.0500682518,0.030640521,0.0410258176,0.0460697034,0.0479479458,0.0460291691,0.0367157133,0.0407778809,0.0347178339,0.0388218777,0.0373498532,0.0411105044,0.0860093906,0.1016414817,0.0847246547,0.0532232891,0.0656628232,0.0688291289,0.0823868675,0.0697366395,0.0580595748,0.0454037941,0.0368926567,0.0492624487,0.0442589406,0.0515346131,0.0419004018,0.0556549397,0,0,0,0,0,0,0,0,0,0,0,1.834e-7,1.769e-7,2.045e-7,0,0,0.0131381016,0.0478650941,0.0809568223,0.0950224044,0.1128204903,0.0929068627,0.1054055769,0.0832003976,0.0807851224,0.0641961642,0.0550655303,0.0596624194,0.0507661363,0.0556132123,0.0483128767,0.0631245486
